HeatingQC,1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageCond,PavedDrive,OpenPorchSF,SaleCondition,GarageType_Attchd,GarageType_Detchd,GarageType_Other,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,MoSold_1,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010
1,-0.7942538487651248,-1.2901301094761415,1,-1.0273628233099534,0,-2.2615296350444445,1,-2.1996697723176126,0,0,0.9732864139930646,2,-0.24551953131209725,TA,Y,0,Normal,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.058944002119481,1.383971307899389,0,0.7813658143509358,0,1.3856554504222593,1,0.986849366836289,1,1,-0.47374153302706673,2,-0.18979833518262254,Gd,Y,1,Alloca,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0.4701012186884714,-0.30982389881962774,1,-1.0273628233099534,0,-1.0458012732222097,0,-0.28775828882527155,1,0,-0.31730607929516064,1,0.05166018137843457,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0.23558374649949787,-0.49165488950591657,0,-1.0273628233099534,0,0.16992708860002484,1,0.3495455390055087,0,0,-0.7083947136249258,2,0.2559712338531752,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0.1616597607007997,1.237715945825635,1,0.7813658143509358,1,0.16992708860002484,1,-0.9250621166560519,1,0,0.6213066430962759,2,0.24204093482080652,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,-0.2844332570499651,0.1131307969071746,1,-1.0273628233099534,1,0.16992708860002484,0,-0.28775828882527155,1,0,-0.6301769867589728,1,-0.8584526887363192,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.90641437894246,-1.377092757195671,1,-1.0273628233099534,0,-1.0458012732222097,1,-1.562365944486832,1,1,-1.4905719822844563,1,-1.081337473254218,TA,Y,0,Abnorml,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0.7148151027117481,-0.12008721288610892,0,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,0,0.11289141846758112,2,-0.02727817980498795,TA,Y,0,Normal,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-1.0848515860427659,0.6665294642132711,0,0.7813658143509358,1,1.3856554504222593,0,0.3495455390055087,1,1,1.0515041408590176,2,-0.46840431582999614,TA,Y,1,Normal,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,-0.513852523321787,-1.072723490177318,0,0.7813658143509358,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-0.0826528986973015,2,-0.15265087109630607,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,-0.488361493736029,-1.052959252059243,0,0.7813658143509358,0,1.3856554504222593,0,-0.9250621166560519,0,0,-1.9598783434801745,1,-1.1927798655131674,Fa,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,-0.5036561114874838,0.5756139688701266,1,0.7813658143509358,1,0.16992708860002484,0,0.986849366836289,1,0,0.855959823694135,2,-0.10157310797762091,TA,Y,0,Normal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.08560322628105278,-0.74068428979366,1,0.7813658143509358,0,0.16992708860002484,0,-0.9250621166560519,1,1,-0.04354403526432497,2,0.05166018137843457,TA,P,1,Normal,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0.9620780896936005,0.07162589685921736,1,-1.0273628233099534,1,0.16992708860002484,1,0.3495455390055087,1,1,-0.6301769867589728,2,-0.050495344858935746,TA,Y,1,Abnorml,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-0.7534682014279122,-1.2585073284872217,0,-1.0273628233099534,0,0.16992708860002484,0,-0.9250621166560519,0,0,-0.16087062556325454,2,0.2559712338531752,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,1.9689737583310412,0.8523133025231749,1,0.7813658143509358,0,-1.0458012732222097,1,0.3495455390055087,1,1,1.1688307311579471,3,1.398255754507407,TA,Y,1,Partial,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0.1947980991622851,-0.5232776704948363,1,-1.0273628233099534,0,-1.0458012732222097,0,-0.28775828882527155,0,0,-0.8257213039238555,2,2.0901272731150513,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.3048260807185715,0.443193573479025,0,0.7813658143509358,1,0.16992708860002484,0,-0.28775828882527155,1,0,0.03467369160162807,2,0.3581267600905455,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,0.6714803524159595,2.0836253372792397,0,0.7813658143509358,0,0.16992708860002484,0,2.89876085032863,1,1,0.5821977796632993,2,0.9246255874068718,TA,Y,0,Normal,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,-0.7942538487651248,-1.2901301094761415,1,-1.0273628233099534,0,-2.2615296350444445,1,-2.1996697723176126,1,0,1.0123952774260412,2,-0.24551953131209725,TA,Y,0,Normal,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.3405135221386327,1.0005450884087363,1,0.7813658143509358,1,0.16992708860002484,1,2.2614570224978494,1,1,1.1688307311579471,3,1.5747062089174102,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.5291471410732418,-1.0845820330481628,0,-1.0273628233099534,0,-1.0458012732222097,0,-1.562365944486832,1,1,-2.429184704675893,1,-1.304222257772117,Po,P,1,Normal,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,0.6689312494573837,-0.1556628414986437,0,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,0,0,1.0123952774260412,2,0.711027668910552,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,-0.628562156457698,-1.161662561708655,1,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,0.46487118936436983,1,-1.081337473254218,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0.07244115715064675,-0.6181460134615957,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-0.6301769867589728,1,-0.7470102964773697,TA,P,1,Normal,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0.1540124518250723,1.164588264788758,1,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,1,0,0.6604155065292524,2,0.3859873581552829,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,-0.9268072026110664,-0.30587105119601277,0,-1.0273628233099534,1,-1.0458012732222097,0,-0.28775828882527155,0,0,-1.099483347954691,1,-0.4126831197005214,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,-1.349958293734649,-1.7209905004501738,1,-1.0273628233099534,0,-2.2615296350444445,1,-2.1996697723176126,0,0,,0,-2.1957613958437125,,Y,0,Abnorml,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,-0.6718969067534866,0.5756139688701266,0,0.7813658143509358,2,1.3856554504222593,0,0.986849366836289,0,0,,0,-2.1957613958437125,,Y,1,Normal,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,1.0665913109952083,0.15265927314332434,0,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,1,1.1688307311579471,3,1.7047223332195178,TA,Y,1,Partial,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.22325478604414592,-0.8474111756312643,1,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,1.0515041408590176,2,0.24204093482080652,TA,Y,1,Normal,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,-0.049915784860991595,-0.7130143564283552,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,,0,-2.1957613958437125,,Y,1,Abnorml,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0.1565615547836481,-0.5529240276719487,1,0.7813658143509358,0,-1.0458012732222097,1,-0.28775828882527155,0,0,1.0123952774260412,2,-0.33838819152788846,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,-0.526598038114666,0.289032516158041,0,0.7813658143509358,1,0.16992708860002484,0,0.3495455390055087,1,0,0.8168509602611586,2,-0.05978221088051487,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,2.3283972754902287,1.1309890599880306,1,0.7813658143509358,0,0.16992708860002484,0,0.3495455390055087,1,0,-0.00443517183134845,2,0.12595510955106753,TA,Y,0,Normal,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0.07244115715064675,1.6586942177406299,0,0.7813658143509358,0,1.3856554504222593,1,1.6241531946670693,1,1,-1.4514631188514797,1,-1.0256162771247432,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.20796016829269112,-0.8355526327604194,1,-1.0273628233099534,0,-1.0458012732222097,1,-0.9250621166560519,0,0,-1.099483347954691,1,-1.081337473254218,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0.24578015833380107,-0.4837491942586866,1,-1.0273628233099534,1,0.16992708860002484,0,-0.28775828882527155,0,0,-0.5128503964600433,1,-0.9141738848657939,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.6718969067534866,-1.195261766509382,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-0.6692858501919493,1,1.1939447020326663,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.4318646743098344,-0.33947025599674,0,-1.0273628233099534,1,0.16992708860002484,1,-0.28775828882527155,0,0,-0.7866124404908789,1,-0.7470102964773697,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.590325612079061,0.2534568875455062,0,0.7813658143509358,1,0.16992708860002484,0,-0.28775828882527155,1,0,0.7386332333952055,2,0.04237331535685545,TA,Y,1,Normal,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.5954238179962126,0.20404629225031903,0,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,1,1,0.777742096828182,2,-0.01334788077261927,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0.30695862933962026,-0.4363150227753069,0,0.7813658143509358,0,-1.0458012732222097,1,-0.9250621166560519,0,0,0.5430889162303228,2,0.15381570761580488,TA,Y,1,Normal,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.0109276002440677,0.3048439066525009,0,0.7813658143509358,1,0.16992708860002484,0,0.3495455390055087,1,0,0.5821977796632993,2,-0.15265087109630607,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0.06989205419207095,-0.6201224372734032,1,0.7813658143509358,0,0.16992708860002484,0,-0.28775828882527155,0,0,0.5430889162303228,2,-0.24551953131209725,TA,Y,1,Normal,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.944650923321097,-0.07067661759092174,0,0.7813658143509358,1,0.16992708860002484,0,0.3495455390055087,1,1,0.777742096828182,2,-0.37089222260341537,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0.462453909812744,-0.3157531702550502,1,-1.0273628233099534,1,-1.0458012732222097,1,-0.9250621166560519,1,0,0.46487118936436983,2,0.15381570761580488,TA,Y,0,Normal,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.7075843481735478,-1.2229316998746869,1,-1.0273628233099534,0,-1.0458012732222097,0,-1.562365944486832,0,0,-0.31730607929516064,2,0.24204093482080652,TA,Y,0,Normal,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0.4522574979784408,-0.3236588655022801,1,0.7813658143509358,0,-1.0458012732222097,1,-0.9250621166560519,1,0,0.8168509602611586,2,0.17703287266975268,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,-1.7246764286452916,-1.0154071996349008,0,-1.0273628233099534,1,-1.0458012732222097,0,-0.9250621166560519,0,0,-0.2781972158621841,1,-0.9698950809952686,TA,Y,0,Normal,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.617614104385108,-0.8078826993951146,0,-1.0273628233099534,1,0.16992708860002484,0,-0.28775828882527155,0,0,0.7386332333952055,1,-0.7098628323910532,TA,Y,0,Normal,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
